0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-01 9.983342e-02 9.983342e-02
2.000000e-01 1.986693e-01 1.986693e-01
3.000000e-01 2.955202e-01 2.955202e-01
4.000000e-01 3.894183e-01 3.894183e-01
5.000000e-01 4.794255e-01 4.794255e-01
6.000000e-01 5.646425e-01 5.646425e-01
7.000000e-01 6.442177e-01 6.442177e-01
8.000000e-01 7.173561e-01 7.173561e-01
9.000000e-01 7.833269e-01 7.833269e-01
1.000000e+00 8.414710e-01 8.414710e-01
1.100000e+00 8.912074e-01 8.912074e-01
1.200000e+00 9.320391e-01 9.320391e-01
1.300000e+00 9.635582e-01 9.635582e-01
1.400000e+00 9.854497e-01 9.854497e-01
1.500000e+00 9.974950e-01 9.974950e-01
1.600000e+00 9.995736e-01 9.995736e-01
1.700000e+00 9.916648e-01 9.916648e-01
1.800000e+00 9.738476e-01 9.738476e-01
1.900000e+00 9.463001e-01 9.463001e-01
2.000000e+00 9.092974e-01 9.092974e-01
2.100000e+00 8.632094e-01 8.632094e-01
2.200000e+00 8.084964e-01 8.084964e-01
2.300000e+00 7.457052e-01 7.457052e-01
2.400000e+00 6.754632e-01 6.754632e-01
2.500000e+00 5.984721e-01 5.984721e-01
2.600000e+00 5.155014e-01 5.155014e-01
2.700000e+00 4.273799e-01 4.273799e-01
2.800000e+00 3.349882e-01 3.349882e-01
2.900000e+00 2.392493e-01 2.392493e-01
3.000000e+00 1.411200e-01 1.411200e-01
3.100000e+00 0.000000e+00 4.158066e-02


0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-01 9.034062e-02 9.033301e-02
2.000000e-01 1.797786e-01 1.797634e-01
3.000000e-01 2.674202e-01 2.673977e-01
4.000000e-01 3.523899e-01 3.523603e-01
5.000000e-01 4.338386e-01 4.338022e-01
6.000000e-01 5.109525e-01 5.109096e-01
7.000000e-01 5.829612e-01 5.829123e-01
8.000000e-01 6.491450e-01 6.490906e-01
9.000000e-01 7.088428e-01 7.087835e-01
1.000000e+00 7.614580e-01 7.613944e-01
1.100000e+00 8.064647e-01 8.063978e-01
1.200000e+00 8.434129e-01 8.433438e-01
1.300000e+00 8.719328e-01 8.718635e-01
1.400000e+00 8.917379e-01 8.916718e-01
1.500000e+00 9.026273e-01 9.025708e-01
1.600000e+00 9.044862e-01 9.044516e-01
1.700000e+00 8.972852e-01 8.972954e-01
1.800000e+00 8.810771e-01 8.811738e-01
1.900000e+00 8.559916e-01 8.562477e-01
2.000000e+00 8.222287e-01 8.227663e-01
2.100000e+00 7.800508e-01 7.810641e-01
2.200000e+00 7.297755e-01 7.315578e-01
2.300000e+00 6.717721e-01 6.747420e-01
2.400000e+00 6.064647e-01 6.111844e-01
2.500000e+00 5.343441e-01 5.415200e-01
2.600000e+00 4.559883e-01 4.664449e-01
2.700000e+00 3.720900e-01 3.867093e-01
2.800000e+00 2.834821e-01 3.031098e-01
2.900000e+00 1.911524e-01 2.164817e-01
3.000000e+00 9.623888e-02 1.276907e-01
3.100000e+00 0.000000e+00 3.762374e-02


0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-01 6.052552e-02 6.055203e-02
2.000000e-01 1.204415e-01 1.204990e-01
3.000000e-01 1.791445e-01 1.792421e-01
4.000000e-01 2.360425e-01 2.361942e-01
5.000000e-01 2.905611e-01 2.907863e-01
6.000000e-01 3.421490e-01 3.424730e-01
7.000000e-01 3.902831e-01 3.907378e-01
8.000000e-01 4.344739e-01 4.350985e-01
9.000000e-01 4.742700e-01 4.751118e-01
1.000000e+00 5.092630e-01 5.103780e-01
1.100000e+00 5.390913e-01 5.405446e-01
1.200000e+00 5.634438e-01 5.653103e-01
1.300000e+00 5.820632e-01 5.844276e-01
1.400000e+00 5.947490e-01 5.977055e-01
1.500000e+00 6.013598e-01 6.050113e-01
1.600000e+00 6.018148e-01 6.062720e-01
1.700000e+00 5.960955e-01 6.014751e-01
1.800000e+00 5.842462e-01 5.906684e-01
1.900000e+00 5.663744e-01 5.739600e-01
2.000000e+00 5.426501e-01 5.515168e-01
2.100000e+00 5.133048e-01 5.235629e-01
2.200000e+00 4.786297e-01 4.903779e-01
2.300000e+00 4.389732e-01 4.522931e-01
2.400000e+00 3.947380e-01 4.096891e-01
2.500000e+00 3.463768e-01 3.629917e-01
2.600000e+00 2.943885e-01 3.126674e-01
2.700000e+00 2.393123e-01 2.592190e-01
2.800000e+00 1.817223e-01 2.031806e-01
2.900000e+00 1.222213e-01 1.451121e-01
3.000000e+00 6.143411e-02 8.559361e-02
3.100000e+00 0.000000e+00 2.521995e-02


0.000000e+00 0.000000e+00 0.000000e+00
1.000000e-01 3.643132e-02 3.672666e-02
2.000000e-01 7.249048e-02 7.308636e-02
3.000000e-01 1.078092e-01 1.087158e-01
4.000000e-01 1.420266e-01 1.432590e-01
5.000000e-01 1.747929e-01 1.763708e-01
6.000000e-01 2.057730e-01 2.077204e-01
7.000000e-01 2.346499e-01 2.369944e-01
8.000000e-01 2.611276e-01 2.639006e-01
9.000000e-01 2.849346e-01 2.881699e-01
1.000000e+00 3.058264e-01 3.095599e-01
1.100000e+00 3.235880e-01 3.278569e-01
1.200000e+00 3.380362e-01 3.428780e-01
1.300000e+00 3.490215e-01 3.544732e-01
1.400000e+00 3.564298e-01 3.625267e-01
1.500000e+00 3.601834e-01 3.669579e-01
1.600000e+00 3.602419e-01 3.677226e-01
1.700000e+00 3.566031e-01 3.648131e-01
1.800000e+00 3.493025e-01 3.582585e-01
1.900000e+00 3.384133e-01 3.481243e-01
2.000000e+00 3.240457e-01 3.345118e-01
2.100000e+00 3.063460e-01 3.175570e-01
2.200000e+00 2.854948e-01 2.974292e-01
2.300000e+00 2.617053e-01 2.743296e-01
2.400000e+00 2.352215e-01 2.484890e-01
2.500000e+00 2.063151e-01 2.201656e-01
2.600000e+00 1.752833e-01 1.896424e-01
2.700000e+00 1.424453e-01 1.572243e-01
2.800000e+00 1.081391e-01 1.232353e-01
2.900000e+00 7.271811e-02 8.801491e-02
3.000000e+00 3.654746e-02 5.191515e-02
3.100000e+00 0.000000e+00 1.529667e-02


